Recommended,Suggestion_Id,Responses,Views,Votes_Up,Votes_Down,Author_Id,Author_Join (in terms of how many days since they joined),Author_TotalPosts,Author_PostsPerDay
1,219293,31,1217,44,3,1154654,695,462,0.7
0,219298,18,207,13,2,115808,1384,460,0.3
0,219300,26,646,11,1,1156819,694,408,0.6
0,219302,10,107,4,2,1154654,695,462,0.7
0,219305,4,57,2,2,50556,1555,263,0.2
0,219311,13,102,3,6,1156819,694,408,0.6
0,219315,21,275,4,4,1385,1619,2278,1.4
0,219336,2,78,1,0,1280067,568,1,0
0,219361,3,36,0,0,1259137,602,142,0.2
0,219364,17,209,14,0,1259137,602,142,0.2
0,219380,66,1376,87,12,335804,1259,1866,1.5
0,219397,15,217,12,6,4702,1615,4258,2.6
0,219408,6,134,0,1,446739,1185,1262,1.1
0,219417,0,45,1,0,740737,954,220,0.2
0,219422,6,75,0,0,740737,954,220,0.2
0,219433,15,296,3,3,1280360,568,38,0.1
1,219437,56,1531,49,7,394835,1214,5956,4.9
0,219439,14,137,7,1,1124926,710,68,0.1
0,219472,9,78,1,6,1154654,695,462,0.7
0,219474,8,149,2,0,1030895,756,686,0.9
0,219485,10,145,0,2,795768,901,153,0.2
0,219492,2,68,0,1,757730,934,7,0
0,219521,0,46,1,0,1233453,632,257,0.4
0,219537,13,197,2,4,156029,1368,980,0.7
0,219540,10,176,3,1,1013953,763,371,0.5
0,219541,8,227,13,3,482362,1152,2,0
0,219565,27,836,15,10,659701,1007,1466,1.5
0,219570,0,61,3,1,1222921,652,17,0
0,219575,6,129,1,0,317064,1273,1381,1.1
0,219576,2,58,1,2,840602,876,385,0.4
1,219582,114,9406,65,6,1012270,763,2032,2.7
0,219583,0,61,0,0,532578,1084,47,0
0,219611,4,57,0,0,208936,1339,200,0.1
0,219613,3,43,0,0,208936,1339,200,0.1
0,219614,4,40,1,0,208936,1339,200,0.1
0,219618,3,42,0,0,111738,1386,286,0.2
0,219624,19,172,4,1,208936,1339,200,0.1
0,219629,3,68,0,6,893656,839,1,0
0,219669,6,100,1,2,4290,1616,90,0.1
0,219675,3,61,5,0,109133,1387,87,0.1
0,219680,1,55,0,2,1009481,765,333,0.4
0,219691,8,121,1,8,976238,781,10,0
0,219696,16,364,1,12,1281645,566,126,0.2
0,219709,17,232,3,5,197434,1346,129,0.1
0,219736,9,182,1,9,56446,1552,128,0.1
0,219746,7,168,0,1,344544,1253,56,0
0,219762,15,797,11,3,91990,1514,744,0.5
0,219773,2,65,1,6,839729,877,77,0.1
0,219782,4,131,1,2,3654,1617,2543,1.6
0,219785,11,177,12,1,1067564,740,1317,1.8
0,219786,3,70,4,3,1067564,740,1317,1.8
0,219788,1,37,3,0,1067564,740,1317,1.8
0,219790,2,50,3,1,1067564,740,1317,1.8
0,219791,0,49,1,1,1067564,740,1317,1.8
0,219792,2,114,3,0,1067564,740,1317,1.8
0,219793,0,45,2,0,1067564,740,1317,1.8
0,219794,2,110,2,4,1067564,740,1317,1.8
0,219795,2,64,3,0,1067564,740,1317,1.8
0,219796,1,73,1,1,1067564,740,1317,1.8
0,219797,2,83,1,4,1067564,740,1317,1.8
0,219799,3,96,1,2,1067564,740,1317,1.8
0,219800,1,42,2,1,1067564,740,1317,1.8
0,219801,0,72,2,1,1067564,740,1317,1.8
0,219803,3,142,7,1,1067564,740,1317,1.8
0,219807,3,100,0,0,446739,1185,1262,1.1
0,219814,19,426,7,5,1280360,568,38,0.1
0,219818,2,115,0,1,1162112,691,560,0.8
0,219822,5,86,3,2,1140103,703,110,0.2
0,219826,2,147,1,0,716219,973,801,0.8
0,219827,7,86,0,2,819306,884,936,1.1
0,219834,2,66,0,0,1009481,765,333,0.4
0,219836,32,852,8,5,529641,1086,216,0.2
0,219855,11,313,2,3,1017975,761,67,0.1
0,219867,2,98,1,0,1067564,740,1317,1.8
1,219882,46,1073,67,1,156029,1368,980,0.7
0,219896,10,181,6,1,278074,1301,12,0
0,219902,6,227,2,0,554722,1067,280,0.3
0,219906,9,125,0,0,3654,1617,2543,1.6
0,219911,24,1107,18,1,3654,1617,2543,1.6
0,219912,11,270,5,3,858148,868,2130,2.5
0,219914,9,134,8,0,858148,868,2130,2.5
0,219919,2,83,3,0,740737,954,220,0.2
0,219920,11,185,0,3,712084,975,21,0
0,219924,7,275,1,7,773640,917,51,0.1
0,219926,18,315,8,2,67771,1544,66,0
0,219943,5,120,1,2,723645,969,3073,3.2
0,219946,3,104,0,0,1282365,565,9,0
0,219947,5,75,2,1,1069605,739,2,0
0,219982,16,458,10,7,1282503,565,2,0
0,219984,2,167,2,2,1282503,565,2,0
0,219993,3,143,1,2,112356,1386,374,0.3
0,219998,4,181,3,1,811443,887,1400,1.6
0,220001,24,418,5,1,317064,1273,1381,1.1
0,220017,39,1015,23,5,150709,1370,1220,0.9
0,220018,4,66,0,0,1234614,631,26,0
0,220053,8,155,0,5,530008,1086,31,0
0,220054,7,126,4,3,725214,968,656,0.7
0,220056,5,89,0,0,860126,867,139,0.2
0,220060,6,91,1,0,860126,867,139,0.2
0,220076,1,130,0,0,1282705,564,7,0
0,220077,1,100,0,0,1282705,564,7,0
0,220078,1,81,0,0,1282705,564,7,0
0,220079,4,94,0,1,1282705,564,7,0
0,220081,1,52,0,0,1282705,564,7,0
0,220085,6,123,4,0,737890,957,67,0.1
0,220097,15,126,1,6,1274029,576,23,0
0,220098,4,184,0,0,1282782,564,9,0
0,220109,16,241,2,1,344544,1253,56,0
0,220112,11,223,2,1,550387,1070,821,0.8
0,220115,36,1093,14,2,1179851,682,677,1
0,220121,1,36,0,0,1282848,564,21,0
0,220140,25,510,7,1,134965,1376,1289,0.9
0,220164,1,95,0,0,13980,1593,3978,2.5
0,220167,5,160,2,1,1219795,657,364,0.6
0,220170,52,864,21,15,546659,1072,22,0
0,220174,4,57,0,0,1139753,703,23,0
0,220181,3,149,1,0,1139753,703,23,0
0,220190,6,145,2,3,550387,1070,821,0.8
0,220194,6,143,3,1,133568,1377,131,0.1
0,220197,0,41,0,0,594481,1048,137,0.1
0,220212,5,137,2,0,611276,1037,24,0
0,220221,13,296,2,7,1281645,566,126,0.2
0,220226,2,98,1,0,586366,1052,107,0.1
0,220234,37,913,45,0,343052,1254,1305,1
0,220240,20,304,9,8,12846,1594,95,0.1
0,220248,5,163,1,1,860126,867,139,0.2
0,220258,6,511,1,1,1233453,632,257,0.4
0,220266,1,101,0,0,1282782,564,9,0
0,220269,4,226,2,0,1282782,564,9,0
0,220270,13,157,2,3,740737,954,220,0.2
0,220275,14,291,14,0,2005,1619,342,0.2
0,220276,11,646,0,4,1132954,706,514,0.7
0,220284,4,57,0,0,3654,1617,2543,1.6
1,220309,41,793,42,3,394835,1214,5956,4.9
0,220311,33,756,24,7,394835,1214,5956,4.9
0,220312,10,153,2,2,394835,1214,5956,4.9
0,220313,2,88,3,1,709518,976,123,0.1
1,220314,43,879,40,3,394835,1214,5956,4.9
0,220316,6,140,0,0,978516,780,4,0
0,220319,7,202,7,2,773640,917,51,0.1
0,220320,3,76,1,0,1139753,703,23,0
0,220324,7,260,5,0,112048,1386,122,0.1
0,220325,6,207,5,1,1154654,695,462,0.7
0,220329,38,965,40,0,36710,1563,837,0.5
0,220330,1,150,0,0,36710,1563,837,0.5
0,220356,6,145,0,3,725214,968,656,0.7
0,220378,16,462,10,2,207427,1340,28,0
0,220379,1,138,0,0,730491,964,8,0
0,220390,6,171,1,2,69027,1544,547,0.4
0,220401,9,134,0,10,995539,772,148,0.2
0,220423,36,1050,29,5,1154654,695,462,0.7
0,220438,1,152,1,0,1154654,695,462,0.7
0,220440,10,188,4,3,1154654,695,462,0.7
0,220443,2,141,4,2,1154654,695,462,0.7
1,220447,40,971,35,2,410604,1206,1757,1.5
0,220451,9,656,21,18,129494,1379,17,0
0,220464,6,125,2,2,740737,954,220,0.2
0,220491,61,3054,46,19,507011,1099,1998,1.8
0,220512,5,180,0,1,973348,783,1449,1.9
0,220516,9,147,1,0,1222921,652,17,0
0,220518,1,39,0,0,1282179,566,372,0.7
0,220519,3,178,1,3,1282179,566,372,0.7
0,220523,6,257,4,3,860126,867,139,0.2
0,220535,8,196,1,3,1250416,613,2,0
0,220538,6,142,14,3,567693,1060,346,0.3
0,220557,1,33,0,0,1067564,740,1317,1.8
0,220559,10,204,9,3,1067564,740,1317,1.8
0,220562,62,3264,45,9,419209,1201,2126,1.8
0,220593,16,336,20,0,558265,1065,38,0
0,220598,2,112,0,0,317064,1273,1381,1.1
0,220601,7,186,1,1,185450,1352,1490,1.1
0,220605,12,487,6,2,966372,786,153,0.2
0,220642,2,108,0,0,112356,1386,374,0.3
0,220656,11,512,2,6,1281645,566,126,0.2
0,220660,2,76,2,0,1097673,725,52,0.1
0,220662,8,198,1,7,1282707,564,21,0
0,220669,14,253,5,7,630638,1025,1765,1.7
0,220682,12,448,8,1,1143837,701,2942,4.2
0,220684,19,344,1,8,795684,901,650,0.7
0,220688,5,132,2,2,1281645,566,126,0.2
0,220690,33,865,12,4,543987,1078,660,0.6
0,220702,61,1382,55,7,570803,1059,327,0.3
0,220723,9,228,3,1,1231456,634,37,0.1
0,220732,15,335,5,6,194079,1348,5,0
0,220734,11,168,2,8,550387,1070,821,0.8
0,220735,11,234,3,6,550387,1070,821,0.8
0,220737,7,181,2,1,550387,1070,821,0.8
0,220741,8,385,5,4,50611,1555,109,0.1
0,220745,2,261,1,0,176351,1357,250,0.2
0,220752,5,74,0,0,75638,1538,5,0
0,220758,12,228,6,5,312685,1275,2410,1.9
0,220770,8,121,3,5,740737,954,220,0.2
0,220789,15,175,5,5,185450,1352,1490,1.1
0,220846,7,206,2,1,1017975,761,67,0.1
0,220849,2,67,0,0,532578,1084,47,0
0,220860,2,101,2,0,740737,954,220,0.2
0,220861,4,186,1,1,312685,1275,2410,1.9
0,220866,6,232,2,0,1017975,761,67,0.1
0,220872,8,139,4,1,1231456,634,37,0.1
0,220879,32,527,27,14,951696,793,72,0.1
0,220888,4,126,2,1,312685,1275,2410,1.9
0,220890,20,705,22,1,1179851,682,677,1
0,220902,4,86,0,0,3047,1618,31,0
0,220905,2,108,0,0,725214,968,656,0.7
0,220926,5,144,1,1,848256,873,1250,1.4
0,220928,2,88,2,2,896722,836,1,0
0,220931,6,126,2,5,6661,1610,9,0
0,220957,4,189,1,0,112048,1386,122,0.1
0,220960,1,79,0,0,1285090,559,1,0
0,220966,2,129,1,0,1278884,570,127,0.2
0,220982,1,63,0,0,1275865,574,3,0
0,220992,6,128,1,3,1143837,701,2942,4.2
0,220995,13,296,6,4,1281645,566,126,0.2
0,221000,130,3587,65,10,176351,1357,250,0.2
0,221011,13,199,3,0,1143837,701,2942,4.2
0,221022,2,105,2,0,110323,1386,10,0
0,221025,23,311,26,0,1284804,560,108,0.2
0,221040,11,282,3,0,966372,786,153,0.2
0,221055,0,106,0,0,1275865,574,3,0
0,221062,4,51,2,0,449915,1183,229,0.2
0,221066,6,169,2,3,773640,917,51,0.1
0,221069,5,100,1,4,773640,917,51,0.1
0,221083,1,84,3,0,317064,1273,1381,1.1
0,221085,9,179,1,0,1030895,756,686,0.9
0,221089,21,768,2,9,729496,965,1760,1.8
0,221094,12,184,4,2,858148,868,2130,2.5
0,221098,7,172,1,2,876201,855,1646,1.9
0,221106,6,172,1,1,1282179,566,372,0.7
0,221114,14,308,0,1,1285928,558,4,0
0,221128,20,342,2,11,1132954,706,514,0.7
0,221139,0,140,0,0,13626,1593,123,0.1
0,221140,26,604,10,7,550387,1070,821,0.8
0,221154,6,98,0,0,1162112,691,560,0.8
0,221169,50,952,24,6,740737,954,220,0.2
0,221176,1,98,0,1,1286376,557,1,0
0,221187,10,241,1,0,740737,954,220,0.2
0,221219,2,73,0,0,256592,1315,25,0
0,221225,2,59,1,0,740737,954,220,0.2
0,221232,15,177,2,5,408618,1207,3,0
0,221235,1,80,0,0,15652,1588,117,0.1
0,221236,25,677,15,1,15652,1588,117,0.1
0,221238,17,383,22,4,987998,776,5482,7.1
0,221245,5,396,1,4,507011,1099,1998,1.8
0,221250,85,4003,90,15,2182,1619,1107,0.7
0,221270,2,167,0,0,1203641,669,85,0.1
0,221281,13,205,5,1,1143837,701,2942,4.2
0,221282,3,105,2,0,550387,1070,821,0.8
0,221286,3,100,4,0,740737,954,220,0.2
0,221312,3,128,1,0,1282179,566,372,0.7
0,221320,8,136,1,3,377985,1225,3536,2.9
0,221326,3,81,0,1,338676,1257,1264,1
0,221344,15,250,1,7,757464,935,18,0
0,221347,9,288,5,2,757464,935,18,0
0,221352,7,146,2,4,729496,965,1760,1.8
0,221359,1,211,0,0,342576,1255,112,0.1
0,221361,5,189,0,2,1228114,638,234,0.4
0,221362,5,569,0,3,1281645,566,126,0.2
0,221371,7,170,4,5,1143837,701,2942,4.2
0,221373,2,72,0,0,838074,878,4,0
0,221376,4,146,3,0,2182,1619,1107,0.7
0,221388,2,58,0,0,1281645,566,126,0.2
0,221389,8,196,0,8,1281645,566,126,0.2
0,221398,21,1927,19,23,25646,1568,305,0.2
0,221419,0,72,1,3,1279450,569,3,0
0,221425,7,210,1,6,1195670,673,4,0
0,221433,3,119,0,0,112048,1386,122,0.1
0,221438,1,67,0,0,898779,834,5,0
0,221444,1,92,0,0,898779,834,5,0
0,221445,1,122,0,1,898779,834,5,0
0,221469,6,135,1,1,740737,954,220,0.2
0,221492,20,373,11,11,13980,1593,3978,2.5
0,221496,7,263,2,1,924382,809,1206,1.5
0,221498,24,687,36,1,441707,1188,1249,1.1
0,221502,7,160,3,3,69027,1544,547,0.4
0,221513,9,188,4,5,800454,897,249,0.3
0,221525,0,80,0,0,115808,1384,460,0.3
0,221526,4,166,2,4,740737,954,220,0.2
0,221527,3,103,0,2,1282848,564,21,0
0,221529,5,148,1,3,69027,1544,547,0.4
0,221530,11,219,4,0,1162112,691,560,0.8
0,221531,3,56,0,0,312685,1275,2410,1.9
0,221532,6,123,3,1,110323,1386,10,0
0,221533,11,319,4,3,312685,1275,2410,1.9
0,221544,1,108,0,0,554722,1067,280,0.3
0,221545,15,268,8,0,554722,1067,280,0.3
0,221559,13,380,5,2,659991,1007,823,0.8
0,221562,14,276,5,8,1282848,564,21,0
0,221580,5,126,0,0,1009986,764,9,0
0,221588,14,516,17,0,343052,1254,1305,1
0,221589,22,590,30,1,343052,1254,1305,1
0,221590,9,264,9,2,343052,1254,1305,1
0,221591,30,531,35,0,343052,1254,1305,1
0,221611,38,726,9,9,312685,1275,2410,1.9
0,221675,2,70,0,0,1203641,669,85,0.1
0,221676,2,105,3,1,1203641,669,85,0.1
0,221677,2,123,0,0,1203641,669,85,0.1
0,221699,2,120,1,1,177459,1357,1019,0.8
0,221715,7,126,1,4,513458,1094,508,0.5
0,221720,1,47,0,0,317064,1273,1381,1.1
0,221721,1,61,0,0,888147,844,141,0.2
0,221723,20,604,8,3,317064,1273,1381,1.1
0,221728,3,68,1,3,486734,1144,1136,1
0,221730,26,923,22,0,317064,1273,1381,1.1
0,221748,9,254,5,0,740737,954,220,0.2
1,221756,39,1020,41,1,365965,1237,5191,4.2
0,221760,68,1901,35,5,312685,1275,2410,1.9
0,221777,8,157,12,0,4886,1615,8977,5.6
0,221778,8,135,10,1,4886,1615,8977,5.6
0,221779,4,194,0,0,729496,965,1760,1.8
0,221780,5,105,0,0,729496,965,1760,1.8
0,221812,15,305,3,2,512465,1094,384,0.4
0,221832,132,4071,215,6,69027,1544,547,0.4
0,221871,6,180,0,0,317064,1273,1381,1.1
0,221895,1,40,0,0,507011,1099,1998,1.8
0,221899,13,367,6,5,507011,1099,1998,1.8
0,221910,11,323,6,3,36710,1563,837,0.5
0,221914,8,161,1,7,177147,1357,2260,1.7
0,221917,43,1100,23,4,36710,1563,837,0.5
0,221925,15,331,13,5,506915,1099,420,0.4
0,221932,0,56,0,0,1285928,558,4,0
0,221933,5,113,0,3,1285928,558,4,0
0,221956,0,46,0,0,980437,779,104,0.1
0,221958,0,84,0,0,445134,1186,332,0.3
0,221960,2,75,0,1,980437,779,104,0.1
0,221976,3,83,0,0,1290596,552,4,0
0,222002,11,134,1,1,626791,1027,4696,4.6
0,222006,37,993,67,3,550387,1070,821,0.8
0,222013,4,85,1,1,112738,1386,560,0.4
0,222014,14,324,4,2,550387,1070,821,0.8
0,222054,9,107,0,1,840602,876,385,0.4
0,222078,3,56,0,0,741255,954,50,0.1
0,222123,9,190,0,9,1281645,566,126,0.2
0,222139,8,154,0,7,1281645,566,126,0.2
0,222145,2,396,0,0,197691,1346,124,0.1
0,222152,11,346,1,0,372139,1230,834,0.7
0,222158,14,333,3,4,372139,1230,834,0.7
0,222159,12,279,0,9,1291553,551,52,0.1
0,222171,195,8423,300,78,626791,1027,4696,4.6
0,222186,16,807,27,1,167042,1362,603,0.4
0,222188,6,168,5,0,550387,1070,821,0.8
0,222198,17,233,7,2,909635,822,16,0
0,222199,10,299,7,3,97948,1499,42,0
0,222203,14,223,3,2,550387,1070,821,0.8
0,222225,12,375,4,2,782306,911,50,0.1
0,222227,21,394,12,2,824638,883,226,0.3
0,222245,32,1595,21,2,554722,1067,280,0.3
0,222255,6,235,1,3,541557,1080,238,0.2
0,222271,11,154,0,5,695688,985,739,0.8
0,222273,1,41,0,0,209092,1339,45,0
0,222274,7,126,3,2,209092,1339,45,0
0,222283,2,146,1,2,506915,1099,420,0.4
0,222296,13,191,1,9,1291553,551,52,0.1
0,222297,3,115,1,1,139220,1375,232,0.2
0,222307,4,353,1,0,372139,1230,834,0.7
0,222309,27,702,11,1,858148,868,2130,2.5
0,222325,12,232,2,5,614664,1035,31,0
0,222328,2,73,0,0,1188153,677,104,0.2
0,222329,0,57,0,0,448057,1184,79,0.1
0,222333,15,182,1,9,441707,1188,1249,1.1
0,222336,7,168,1,5,513458,1094,508,0.5
0,222337,2,88,1,1,550387,1070,821,0.8
0,222343,16,331,1,3,554722,1067,280,0.3
0,222347,17,343,3,9,1188153,677,104,0.2
0,222358,20,505,10,2,365965,1237,5191,4.2
0,222361,3,120,1,0,550387,1070,821,0.8
0,222401,21,841,19,4,862421,866,1159,1.3
0,222419,18,856,11,0,811443,887,1400,1.6
0,222421,4,105,1,2,61825,1548,542,0.4
0,222424,6,117,0,2,513458,1094,508,0.5
0,222425,1,95,0,0,151416,1370,185,0.1
0,222426,24,1226,36,12,151416,1370,185,0.1
0,222441,3,69,0,0,448057,1184,79,0.1
0,222448,6,206,1,2,878151,853,446,0.5
0,222475,16,229,12,0,513458,1094,508,0.5
0,222498,4,114,0,3,1186798,678,1353,2
0,222501,33,892,31,20,1186798,678,1353,2
0,222525,0,8,0,0,659991,1007,823,0.8
0,222526,5,222,1,0,659991,1007,823,0.8
0,222531,13,472,9,2,659991,1007,823,0.8
0,222538,4,107,0,1,750899,942,5,0
0,222540,27,2193,11,10,419209,1201,2126,1.8
0,222542,1,40,0,0,679498,994,7,0
0,222543,5,385,12,4,679498,994,7,0
0,222555,4,114,2,0,292847,1291,1935,1.5
0,222564,4,99,0,2,1281645,566,126,0.2
0,222566,12,424,10,6,516088,1093,583,0.5
0,222605,25,977,11,0,36710,1563,837,0.5
0,222611,6,108,0,0,1282660,564,64,0.1
1,222616,34,1255,59,0,36710,1563,837,0.5
0,222619,13,136,2,1,1282660,564,64,0.1
0,222624,9,145,2,4,156076,1368,410,0.3
0,222647,32,530,33,2,69027,1544,547,0.4
0,222653,29,804,13,3,218675,1334,1615,1.2
0,222655,22,345,0,0,616030,1034,26,0
0,222657,22,312,9,3,513458,1094,508,0.5
0,222658,11,303,8,4,503721,1106,529,0.5
0,222685,15,227,2,3,312685,1275,2410,1.9
0,222695,13,235,0,6,372139,1230,834,0.7
0,222699,3,55,1,1,533355,1084,73,0.1
0,222700,18,714,6,10,1154654,695,462,0.7
0,222713,7,198,4,0,317064,1273,1381,1.1
0,222725,11,247,0,13,170940,1360,4,0
0,222745,4,78,0,0,513458,1094,508,0.5
0,222754,6,470,2,0,378125,1225,11,0
0,222791,1,84,0,0,618391,1033,3,0
0,222803,13,216,2,2,1265592,591,3,0
0,222806,10,298,1,1,513458,1094,508,0.5
0,222818,0,110,0,0,1241854,622,5,0
0,222819,9,139,1,0,1241854,622,5,0
0,222822,4,70,0,0,1260498,600,901,1.5
0,222824,0,98,0,1,600134,1045,187,0.2
0,222830,10,204,5,3,980437,779,104,0.1
0,222851,7,259,1,1,1228114,638,234,0.4
0,222856,15,183,0,8,317064,1273,1381,1.1
0,222868,9,280,0,1,877641,853,4,0
0,222904,8,106,4,0,1154654,695,462,0.7
0,222916,12,420,3,1,1282179,566,372,0.7
0,222919,0,50,0,0,112356,1386,374,0.3
0,222920,2,95,0,1,1228114,638,234,0.4
0,222929,33,879,6,3,1132954,706,514,0.7
0,222939,7,167,0,0,719060,972,104,0.1
0,222958,44,921,37,5,867935,863,2209,2.6
0,222983,4,97,0,0,749248,944,279,0.3
0,222986,6,239,2,0,394542,1214,3,0
0,222989,8,173,1,8,858148,868,2130,2.5
0,222996,5,189,2,1,1236914,628,348,0.6
0,223012,6,165,0,0,515279,1093,1004,0.9
0,223017,2,61,0,0,1260498,600,901,1.5
0,223018,0,72,0,0,1260498,600,901,1.5
0,223022,13,294,2,2,554722,1067,280,0.3
0,223025,6,192,4,2,150709,1370,1220,0.9
0,223029,0,48,1,0,31561,1566,517,0.3
0,223031,6,143,6,0,611276,1037,24,0
0,223041,10,153,4,4,31561,1566,517,0.3
0,223042,4,159,5,1,31561,1566,517,0.3
0,223065,8,814,13,2,795768,901,153,0.2
0,223073,8,179,1,1,1293140,549,229,0.4
1,223079,80,2878,111,15,188609,1350,61,0
0,223096,3,63,0,0,735183,959,12,0
0,223118,64,2616,48,4,1214169,663,416,0.6
0,223122,5,139,1,0,719060,972,104,0.1
0,223134,4,64,0,0,1254484,608,4,0
0,223143,7,127,2,2,735183,959,12,0
0,223158,2,124,1,0,2182,1619,1107,0.7
0,223165,22,288,2,2,1012270,763,2032,2.7
0,223173,7,178,0,3,1201829,670,26,0
0,223183,37,1587,16,1,1146939,699,1003,1.4
0,223206,1,50,0,0,2145,1619,3621,2.2
0,223207,52,1544,36,6,2145,1619,3621,2.2
0,223213,23,1078,12,3,708919,977,214,0.2
0,223234,1,220,0,0,1205621,668,8,0
0,223238,1,147,0,0,1205621,668,8,0
0,223241,1,181,0,0,1205621,668,8,0
0,223243,5,183,0,0,1205621,668,8,0
0,223245,2,237,0,0,1205621,668,8,0
0,223269,10,177,1,1,740737,954,220,0.2
0,223270,7,156,11,0,3414,1618,1695,1
0,223307,2,56,0,0,1266798,590,60,0.1
0,223312,38,827,18,2,218675,1334,1615,1.2
0,223321,5,82,0,3,1228114,638,234,0.4
0,223330,19,304,4,5,550387,1070,821,0.8
0,223339,7,245,0,3,550387,1070,821,0.8
0,223353,13,261,4,2,61807,1548,742,0.5
0,223358,59,1602,37,4,1265710,591,1383,2.4
0,223375,3,178,0,0,1276824,573,1,0
0,223398,9,171,1,10,1274029,576,23,0
1,223408,43,1710,56,0,377985,1225,3536,2.9
0,223420,13,197,1,3,970888,784,852,1.1
0,223445,11,250,1,0,439006,1191,9,0
0,223456,1,56,0,0,133098,1377,33,0
0,223469,7,141,3,0,684766,991,3,0
0,223470,5,127,0,2,122830,1381,3681,2.7
0,223471,1,49,0,0,684766,991,3,0
0,223472,0,70,0,0,130527,1378,93,0.1
0,223473,12,205,1,4,130527,1378,93,0.1
0,223518,83,2139,151,10,404265,1209,384,0.3
0,223531,5,173,1,0,1297066,544,10,0
0,223541,1,28,0,0,1274029,576,23,0
0,223553,34,924,25,7,394835,1214,5956,4.9
0,223557,1,253,1,1,840602,876,385,0.4
0,223576,30,442,20,7,1221292,655,1113,1.7
0,223582,6,177,1,1,312685,1275,2410,1.9
0,223583,28,1594,4,3,1281645,566,126,0.2
0,223600,1,105,0,0,908856,823,50,0.1
0,223624,9,183,1,4,532355,1085,27,0
0,223635,10,433,6,5,312685,1275,2410,1.9
0,223655,19,369,4,8,695688,985,739,0.8
0,223668,17,399,16,0,791325,905,498,0.6
0,223681,6,151,0,0,925532,807,382,0.5
0,223689,1,49,0,0,976483,781,33,0
0,223692,9,175,2,1,201733,1344,332,0.2
0,223694,3,77,3,4,316372,1273,439,0.3
0,223712,36,2214,28,11,811443,887,1400,1.6
0,223723,5,131,3,6,1221292,655,1113,1.7
0,223733,25,334,2,14,1218275,659,1826,2.8
0,223749,41,1320,15,1,632797,1024,723,0.7
0,223762,14,218,12,0,123550,1381,960,0.7
0,223767,16,239,3,8,678581,995,1768,1.8
0,223770,40,810,18,3,15652,1588,117,0.1
0,223772,2,145,0,0,1266247,591,1,0
0,223781,2,962,2,0,1102498,722,3,0
0,223799,11,433,16,1,668701,1001,1,0
0,223802,1,171,1,0,682107,993,3,0
0,223810,19,375,17,0,770813,919,8,0
0,223844,11,262,4,1,840602,876,385,0.4
0,223892,16,175,2,8,1281645,566,126,0.2
0,223902,1,65,0,0,1200527,671,1821,2.7
0,223917,2,136,0,1,128016,1379,1712,1.2
1,223918,28,719,41,2,218675,1334,1615,1.2
1,223919,36,1009,38,4,218675,1334,1615,1.2
0,223941,0,27,0,0,745280,949,49,0.1
0,223942,7,145,1,0,745280,949,49,0.1
0,223948,13,195,6,2,1260498,600,901,1.5
0,223975,32,1468,23,1,659991,1007,823,0.8
0,223983,4,185,0,0,1297898,543,21,0
0,223992,9,194,0,9,905707,825,2834,3.4
0,224083,11,155,0,5,1282707,564,21,0
0,224101,0,42,0,0,761633,930,3,0
0,224103,0,88,0,0,761633,930,3,0
0,224107,2,103,0,0,905707,825,2834,3.4
0,224109,7,106,2,0,20037,1580,540,0.3
0,224128,11,218,3,2,550387,1070,821,0.8
0,224130,3,64,0,2,1300506,540,9,0
0,224141,2,47,1,0,1300506,540,9,0
0,224142,5,210,1,7,550387,1070,821,0.8
0,224152,7,125,0,4,1260498,600,901,1.5
0,224153,20,763,8,1,550387,1070,821,0.8
0,224154,8,134,5,2,1224597,650,549,0.8
0,224163,11,309,4,1,317064,1273,1381,1.1
0,224191,10,301,1,0,1282179,566,372,0.7
0,224192,3,172,0,0,1282179,566,372,0.7
0,224268,0,84,0,0,740737,954,220,0.2
1,224296,32,629,49,2,218675,1334,1615,1.2
0,224302,9,386,3,1,905707,825,2834,3.4
0,224332,12,383,5,2,905707,825,2834,3.4
0,224335,39,712,16,10,156029,1368,980,0.7
0,224341,19,309,6,4,312685,1275,2410,1.9
0,224353,12,381,2,4,1282179,566,372,0.7
0,224363,4,92,0,5,1229073,637,114,0.2
0,224365,12,236,2,2,218675,1334,1615,1.2
0,224370,1,52,0,0,1282179,566,372,0.7
0,224371,4,122,0,2,1282179,566,372,0.7
0,224385,1,114,0,0,1295546,546,29,0.1
0,224402,1,115,0,0,955135,791,700,0.9
0,224436,1,105,1,1,1303246,537,43,0.1
0,224455,16,268,1,4,312685,1275,2410,1.9
0,224463,13,239,0,7,312685,1275,2410,1.9
0,224477,12,293,1,4,1221292,655,1113,1.7
0,224525,7,131,1,3,740737,954,220,0.2
0,224531,0,171,1,1,995200,772,13,0
0,224542,6,99,1,2,1176964,683,330,0.5
0,224548,5,111,2,0,740737,954,220,0.2
0,224564,1,255,0,0,1282848,564,21,0
0,224568,14,244,3,9,905707,825,2834,3.4
0,224569,6,119,2,1,410399,1206,537,0.4
0,224584,1,121,0,0,643571,1017,58,0.1
0,224586,2,59,0,0,1273578,577,13,0
0,224595,3,115,5,0,13038,1594,75,0
0,224607,26,832,26,14,973348,783,1449,1.9
0,224631,9,159,2,0,113709,1385,226,0.2
0,224641,4,124,1,0,550387,1070,821,0.8
0,224642,9,156,1,2,1221607,654,2,0
0,224644,0,67,1,0,740737,954,220,0.2
0,224650,10,314,4,3,600134,1045,187,0.2
0,224672,20,350,6,4,1385,1619,2278,1.4
