Recommended,SuggID,Responses,Views,VoteUp,VoteDown,AuthID,AuthTenure,AuthPosts,AuthPost/Day,AuthScore,Up/Down,Up/Views,Down/Views,UpViewsRank
0,135065,4,175,10,1,640141,1019,556,0.5,0.284543225,10,0.057142857,0.005714286,0
0,134751,6,93,4,0,640141,1019,556,0.5,0.284543225,0,0.043010753,0,0
0,207534,14,194,11,7,561022,1064,60,0.1,0.284438803,1.571428571,0.056701031,0.036082474,0
0,169790,1,124,2,1,8336,1601,179,0.1,0.28443369,2,0.016129032,0.008064516,0
0,169787,1,64,0,0,8336,1601,179,0.1,0.28443369,0,0,0,0
1,235883,79,1972,88,8,839690,877,454,0.5,0.284407256,11,0.044624746,0.004056795,0
1,212737,50,978,78,2,839690,877,454,0.5,0.284407256,39,0.079754601,0.00204499,0
0,228040,73,2350,75,8,839690,877,454,0.5,0.284407256,9.375,0.031914894,0.003404255,0
0,214212,52,2220,64,19,839690,877,454,0.5,0.284407256,3.368421053,0.028828829,0.008558559,0
1,212768,40,799,46,1,839690,877,454,0.5,0.284407256,46,0.057571965,0.001251564,0
0,214447,43,1017,35,18,839690,877,454,0.5,0.284407256,1.944444444,0.034414946,0.017699115,0
0,180496,17,867,13,3,839690,877,454,0.5,0.284407256,4.333333333,0.014994233,0.003460208,0
0,213790,20,249,12,4,839690,877,454,0.5,0.284407256,3,0.048192771,0.016064257,0
0,211316,11,148,10,8,839690,877,454,0.5,0.284407256,1.25,0.067567568,0.054054054,0
0,180730,11,218,5,2,839690,877,454,0.5,0.284407256,2.5,0.02293578,0.009174312,0
0,178341,8,198,4,2,839690,877,454,0.5,0.284407256,2,0.02020202,0.01010101,0
0,175339,5,156,4,3,839690,877,454,0.5,0.284407256,1.333333333,0.025641026,0.019230769,0
0,180542,7,176,3,1,839690,877,454,0.5,0.284407256,3,0.017045455,0.005681818,0
0,241545,6,155,3,2,839690,877,454,0.5,0.284407256,1.5,0.019354839,0.012903226,0
0,225224,9,135,3,4,839690,877,454,0.5,0.284407256,0.75,0.022222222,0.02962963,0
0,212740,3,43,2,0,839690,877,454,0.5,0.284407256,0,0.046511628,0,0
0,207332,12,116,1,2,839690,877,454,0.5,0.284407256,0.5,0.00862069,0.017241379,0
0,160233,4,98,1,3,839690,877,454,0.5,0.284407256,0.333333333,0.010204082,0.030612245,0
0,212760,1,66,0,0,839690,877,454,0.5,0.284407256,0,0,0,0
0,225243,6,158,0,3,839690,877,454,0.5,0.284407256,0,0,0.018987342,0
0,228571,6,135,0,3,839690,877,454,0.5,0.284407256,0,0,0.022222222,0
0,206985,9,96,5,2,489846,1129,10,0,0.284269614,2.5,0.052083333,0.020833333,0
0,168957,15,142,2,8,76116,1538,278,0.2,0.284177915,0.25,0.014084507,0.056338028,0
0,151713,11,120,2,4,13626,1593,123,0.1,0.284139447,0.5,0.016666667,0.033333333,0
0,179361,2,42,1,0,13626,1593,123,0.1,0.284139447,0,0.023809524,0,0
0,179359,1,22,0,0,13626,1593,123,0.1,0.284139447,0,0,0,0
0,221139,0,140,0,0,13626,1593,123,0.1,0.284139447,0,0,0,0
0,180271,18,328,7,7,244448,1321,187,0.1,0.284012589,1,0.021341463,0.021341463,0
0,141812,13,193,5,3,244448,1321,187,0.1,0.284012589,1.666666667,0.025906736,0.015544041,0
0,154433,8,94,4,1,244448,1321,187,0.1,0.284012589,4,0.042553191,0.010638298,0
0,135508,34,1125,27,2,91561,1515,195,0.1,0.284004252,13.5,0.024,0.001777778,0
0,261328,20,253,5,4,91561,1515,195,0.1,0.284004252,1.25,0.019762846,0.015810277,0
0,132542,4,85,1,1,91561,1515,195,0.1,0.284004252,1,0.011764706,0.011764706,0
0,159495,14,169,1,11,91561,1515,195,0.1,0.284004252,0.090909091,0.00591716,0.065088757,0
0,132027,0,40,0,0,91561,1515,195,0.1,0.284004252,0,0,0,0
0,132636,0,18,0,0,91561,1515,195,0.1,0.284004252,0,0,0,0
0,132637,3,62,0,0,91561,1515,195,0.1,0.284004252,0,0,0,0
0,211741,35,490,26,4,198810,1345,17,0,0.283932745,6.5,0.053061224,0.008163265,0
0,211787,13,211,6,11,198810,1345,17,0,0.283932745,0.545454545,0.028436019,0.052132701,0
0,275402,5,194,0,0,198810,1345,17,0,0.283932745,0,0,0,0
0,180077,15,851,12,6,416265,1203,1940,1.6,0.283898025,2,0.014101058,0.007050529,0
0,186149,21,494,9,1,416265,1203,1940,1.6,0.283898025,9,0.018218623,0.002024291,0
0,151306,12,246,3,2,416265,1203,1940,1.6,0.283898025,1.5,0.012195122,0.008130081,0
0,197463,6,228,3,0,416265,1203,1940,1.6,0.283898025,0,0.013157895,0,0
0,212454,26,633,2,16,416265,1203,1940,1.6,0.283898025,0.125,0.003159558,0.025276461,0
0,196243,0,28,1,1,416265,1203,1940,1.6,0.283898025,1,0.035714286,0.035714286,0
0,166311,19,205,1,16,416265,1203,1940,1.6,0.283898025,0.0625,0.004878049,0.07804878,0
0,140434,0,24,0,0,416265,1203,1940,1.6,0.283898025,0,0,0,0
0,151295,1,66,0,0,416265,1203,1940,1.6,0.283898025,0,0,0,0
1,157258,66,20543,38,0,466665,1172,115,0.1,0.283878296,0,0.001849779,0,0
0,155553,12,243,6,0,466665,1172,115,0.1,0.283878296,0,0.024691358,0,0
0,296180,7,474,15,0,2852,1618,37,0,0.283861196,0,0.03164557,0,0
0,296169,2,275,1,1,2852,1618,37,0,0.283861196,1,0.003636364,0.003636364,0
0,200710,0,54,0,0,2852,1618,37,0,0.283861196,0,0,0,0
0,201272,3,37,0,4,2852,1618,37,0,0.283861196,0,0,0.108108108,0
0,233158,1,54,0,0,2852,1618,37,0,0.283861196,0,0,0,0
0,270925,27,683,13,11,200426,1344,91,0.1,0.283805411,1.181818182,0.019033675,0.016105417,0
0,275421,14,293,10,2,200426,1344,91,0.1,0.283805411,5,0.034129693,0.006825939,0
0,270917,3,239,6,3,200426,1344,91,0.1,0.283805411,2,0.025104603,0.012552301,0
0,203191,8,96,1,6,4172,1616,42,0,0.283695511,0.166666667,0.010416667,0.0625,0
0,283598,15,728,15,0,147417,1372,316,0.2,0.283557735,0,0.020604396,0,0
0,123789,24,472,14,16,73819,1540,30,0,0.283446408,0.875,0.029661017,0.033898305,0
0,123794,15,344,0,14,73819,1540,30,0,0.283446408,0,0,0.040697674,0
0,212959,10,166,11,2,786732,908,23,0,0.283428514,5.5,0.06626506,0.012048193,0
0,149560,7,160,10,1,792722,904,1,0,0.283419425,10,0.0625,0.00625,0
0,203464,6,101,1,6,441,1620,91,0.1,0.283339919,0.166666667,0.00990099,0.059405941,0
0,204405,0,66,1,0,441,1620,91,0.1,0.283339919,0,0.015151515,0,0
0,203460,1,8,0,0,441,1620,91,0.1,0.283339919,0,0,0,0
0,148093,11,191,2,1,44158,1558,134,0.1,0.283309315,2,0.010471204,0.005235602,0
0,181473,1,29,1,0,229844,1328,174,0.1,0.283225032,0,0.034482759,0,0
0,118964,101,4244,64,19,586018,1052,132,0.1,0.283136393,3.368421053,0.015080113,0.004476909,0
0,122296,29,2997,57,6,586018,1052,132,0.1,0.283136393,9.5,0.019019019,0.002002002,0
0,261873,4,224,1,1,4605,1616,270,0.2,0.283073248,1,0.004464286,0.004464286,0
0,184380,30,889,19,2,333453,1261,138,0.1,0.283064803,9.5,0.021372328,0.002249719,0
0,274008,36,1438,80,1,907071,824,688,0.8,0.283018809,80,0.055632823,0.00069541,0
1,278584,43,1085,57,5,907071,824,688,0.8,0.283018809,11.4,0.052534562,0.004608295,0
0,263667,41,2315,46,11,907071,824,688,0.8,0.283018809,4.181818182,0.01987041,0.00475162,0
0,290371,19,797,32,4,907071,824,688,0.8,0.283018809,8,0.040150565,0.005018821,0
0,259018,41,1220,32,8,907071,824,688,0.8,0.283018809,4,0.026229508,0.006557377,0
0,276064,48,906,29,5,907071,824,688,0.8,0.283018809,5.8,0.03200883,0.005518764,0
0,257477,49,658,11,9,907071,824,688,0.8,0.283018809,1.222222222,0.016717325,0.013677812,0
0,263647,7,296,1,0,907071,824,688,0.8,0.283018809,0,0.003378378,0,0
0,267487,3,146,0,1,907071,824,688,0.8,0.283018809,0,0,0.006849315,0
1,223079,80,2878,111,15,188609,1350,61,0,0.28293841,7.4,0.03856845,0.005211953,0
0,292734,11,439,9,1,188609,1350,61,0,0.28293841,9,0.020501139,0.002277904,0
0,295762,3,230,1,0,188609,1350,61,0,0.28293841,0,0.004347826,0,0
0,166428,10,100,0,1,188609,1350,61,0,0.28293841,0,0,0.01,0
0,166485,1,118,0,0,188609,1350,61,0,0.28293841,0,0,0,0
0,289534,15,975,34,15,450237,1183,201,0.2,0.282805314,2.266666667,0.034871795,0.015384615,0
0,192812,4,72,3,0,450237,1183,201,0.2,0.282805314,0,0.041666667,0,0
0,200634,1,27,0,0,40,1620,630,0.4,0.282774998,0,0,0,0
0,151110,36,908,44,17,459651,1177,402,0.3,0.282732422,2.588235294,0.04845815,0.018722467,0
0,281382,9,238,9,0,459651,1177,402,0.3,0.282732422,0,0.037815126,0,0
0,147855,11,266,4,5,459651,1177,402,0.3,0.282732422,0.8,0.015037594,0.018796992,0
0,181158,4,283,2,2,7062,1608,117,0.1,0.28269952,1,0.007067138,0.007067138,0
0,176453,1,64,1,0,11192,1597,238,0.1,0.282681231,0,0.015625,0,0
0,176449,1,34,0,0,11192,1597,238,0.1,0.282681231,0,0,0,0
0,246644,9,227,11,1,367860,1235,379,0.3,0.282672575,11,0.04845815,0.004405286,0
0,273023,1,77,1,1,367860,1235,379,0.3,0.282672575,1,0.012987013,0.012987013,0
0,218224,19,218,4,2,9814,1599,24,0,0.282662118,2,0.018348624,0.009174312,0
0,218228,11,159,0,9,9814,1599,24,0,0.282662118,0,0,0.056603774,0
0,175414,66,1208,65,9,487615,1142,523,0.5,0.282420772,7.222222222,0.053807947,0.007450331,0
0,181245,45,741,33,5,487615,1142,523,0.5,0.282420772,6.6,0.044534413,0.006747638,0
0,181402,21,221,10,3,487615,1142,523,0.5,0.282420772,3.333333333,0.045248869,0.013574661,0
0,177606,21,468,8,5,487615,1142,523,0.5,0.282420772,1.6,0.017094017,0.010683761,0
0,169053,13,139,7,1,487615,1142,523,0.5,0.282420772,7,0.050359712,0.007194245,0
0,174340,30,489,7,1,487615,1142,523,0.5,0.282420772,7,0.014314928,0.00204499,0
0,180809,14,318,6,1,487615,1142,523,0.5,0.282420772,6,0.018867925,0.003144654,0
0,171321,13,351,6,0,487615,1142,523,0.5,0.282420772,0,0.017094017,0,0
0,169980,15,363,6,0,487615,1142,523,0.5,0.282420772,0,0.016528926,0,0
0,181468,13,218,5,4,487615,1142,523,0.5,0.282420772,1.25,0.02293578,0.018348624,0
0,177754,17,166,5,5,487615,1142,523,0.5,0.282420772,1,0.030120482,0.030120482,0
0,182872,15,366,5,0,487615,1142,523,0.5,0.282420772,0,0.013661202,0,0
0,177598,7,91,4,1,487615,1142,523,0.5,0.282420772,4,0.043956044,0.010989011,0
0,177334,12,160,4,1,487615,1142,523,0.5,0.282420772,4,0.025,0.00625,0
0,181233,14,217,4,7,487615,1142,523,0.5,0.282420772,0.571428571,0.01843318,0.032258065,0
0,218402,11,127,3,1,487615,1142,523,0.5,0.282420772,3,0.023622047,0.007874016,0
0,175655,8,153,3,1,487615,1142,523,0.5,0.282420772,3,0.019607843,0.006535948,0
0,174780,6,161,3,7,487615,1142,523,0.5,0.282420772,0.428571429,0.01863354,0.043478261,0
0,170198,11,133,2,2,487615,1142,523,0.5,0.282420772,1,0.015037594,0.015037594,0
0,170887,7,216,2,2,487615,1142,523,0.5,0.282420772,1,0.009259259,0.009259259,0
0,174540,7,92,2,3,487615,1142,523,0.5,0.282420772,0.666666667,0.02173913,0.032608696,0
0,174764,11,123,2,3,487615,1142,523,0.5,0.282420772,0.666666667,0.016260163,0.024390244,0
0,185276,12,129,2,7,487615,1142,523,0.5,0.282420772,0.285714286,0.015503876,0.054263566,0
0,218732,1,28,1,1,487615,1142,523,0.5,0.282420772,1,0.035714286,0.035714286,0
0,176663,6,125,1,1,487615,1142,523,0.5,0.282420772,1,0.008,0.008,0
0,177052,11,83,1,2,487615,1142,523,0.5,0.282420772,0.5,0.012048193,0.024096386,0
0,172100,8,167,1,2,487615,1142,523,0.5,0.282420772,0.5,0.005988024,0.011976048,0
0,181393,12,197,1,6,487615,1142,523,0.5,0.282420772,0.166666667,0.005076142,0.030456853,0
0,175637,7,139,1,7,487615,1142,523,0.5,0.282420772,0.142857143,0.007194245,0.050359712,0
0,173268,0,52,1,0,487615,1142,523,0.5,0.282420772,0,0.019230769,0,0
0,181651,1,105,1,0,487615,1142,523,0.5,0.282420772,0,0.00952381,0,0
0,106633,19,452,0,17,487615,1142,523,0.5,0.282420772,0,0,0.037610619,0
0,174390,3,43,0,0,487615,1142,523,0.5,0.282420772,0,0,0,0
0,177458,6,120,0,3,487615,1142,523,0.5,0.282420772,0,0,0.025,0
0,185008,1,24,0,0,487615,1142,523,0.5,0.282420772,0,0,0,0
0,199018,5,65,0,4,487615,1142,523,0.5,0.282420772,0,0,0.061538462,0
0,199252,3,50,0,0,487615,1142,523,0.5,0.282420772,0,0,0,0
0,218575,2,36,0,0,487615,1142,523,0.5,0.282420772,0,0,0,0
0,231110,5,116,0,2,487615,1142,523,0.5,0.282420772,0,0,0.017241379,0
0,214865,15,155,6,1,403465,1210,3,0,0.282351748,6,0.038709677,0.006451613,0
0,154024,66,1746,77,17,126122,1380,433,0.3,0.282217659,4.529411765,0.044100802,0.009736541,0
0,206958,6,74,3,1,126122,1380,433,0.3,0.282217659,3,0.040540541,0.013513514,0
0,169691,4,126,3,2,126122,1380,433,0.3,0.282217659,1.5,0.023809524,0.015873016,0
0,159246,19,583,3,8,126122,1380,433,0.3,0.282217659,0.375,0.005145798,0.013722127,0
0,159308,9,138,2,8,126122,1380,433,0.3,0.282217659,0.25,0.014492754,0.057971014,0
0,153693,6,91,1,2,126122,1380,433,0.3,0.282217659,0.5,0.010989011,0.021978022,0
0,207131,7,82,1,3,126122,1380,433,0.3,0.282217659,0.333333333,0.012195122,0.036585366,0
0,153978,4,39,0,1,126122,1380,433,0.3,0.282217659,0,0,0.025641026,0
0,159245,0,59,0,0,126122,1380,433,0.3,0.282217659,0,0,0,0
0,170856,5,85,0,0,126122,1380,433,0.3,0.282217659,0,0,0,0
0,232618,0,86,0,2,126122,1380,433,0.3,0.282217659,0,0,0.023255814,0
0,217799,5,212,9,0,383741,1221,15,0,0.282186038,0,0.04245283,0,0
0,126561,8,341,5,11,52005,1554,6,0,0.282106701,0.454545455,0.014662757,0.032258065,0
0,114222,14,248,13,2,211160,1338,162,0.1,0.282011602,6.5,0.052419355,0.008064516,0
0,294425,15,880,13,3,211160,1338,162,0.1,0.282011602,4.333333333,0.014772727,0.003409091,0
0,296008,2,238,7,0,211160,1338,162,0.1,0.282011602,0,0.029411765,0,0
0,295710,12,446,6,0,211160,1338,162,0.1,0.282011602,0,0.013452915,0,0
0,164613,7,87,4,1,211160,1338,162,0.1,0.282011602,4,0.045977011,0.011494253,0
0,171770,12,135,4,1,211160,1338,162,0.1,0.282011602,4,0.02962963,0.007407407,0
0,168130,11,137,4,1,211160,1338,162,0.1,0.282011602,4,0.02919708,0.00729927,0
0,168134,16,124,4,5,211160,1338,162,0.1,0.282011602,0.8,0.032258065,0.040322581,0
0,115832,20,320,4,5,211160,1338,162,0.1,0.282011602,0.8,0.0125,0.015625,0
0,294285,3,297,3,1,211160,1338,162,0.1,0.282011602,3,0.01010101,0.003367003,0
0,121486,2,95,1,2,211160,1338,162,0.1,0.282011602,0.5,0.010526316,0.021052632,0
0,295197,1,206,0,3,211160,1338,162,0.1,0.282011602,0,0,0.014563107,0
0,297777,1,147,0,0,211160,1338,162,0.1,0.282011602,0,0,0,0
0,202901,3,101,2,2,16427,1588,85,0.1,0.281883532,1,0.01980198,0.01980198,0
0,202898,1,50,0,0,16427,1588,85,0.1,0.281883532,0,0,0,0
0,280839,9,249,6,1,173278,1359,17,0,0.281715151,6,0.024096386,0.004016064,0
0,180656,3,94,2,1,171677,1360,603,0.4,0.281381508,2,0.021276596,0.010638298,0
0,260671,11,168,5,0,78629,1536,29,0,0.281351634,0,0.029761905,0,0
0,254319,12,235,0,7,78629,1536,29,0,0.281351634,0,0,0.029787234,0
0,238895,2,47,1,1,287238,1295,1105,0.9,0.281304702,1,0.021276596,0.021276596,0
0,124111,20,358,26,3,166063,1363,47,0,0.281222575,8.666666667,0.072625698,0.008379888,0
0,123454,5,113,0,0,166063,1363,47,0,0.281222575,0,0,0,0
0,124110,0,56,0,0,166063,1363,47,0,0.281222575,0,0,0,0
0,262456,16,534,15,0,229424,1328,25,0,0.281193277,0,0.028089888,0,0
0,240252,4,99,4,1,489995,1129,573,0.5,0.281162132,4,0.04040404,0.01010101,0
0,170000,23,360,17,1,467078,1172,1084,0.9,0.281159169,17,0.047222222,0.002777778,0
0,177963,18,246,6,1,467078,1172,1084,0.9,0.281159169,6,0.024390244,0.004065041,0
0,178192,3,116,4,2,467078,1172,1084,0.9,0.281159169,2,0.034482759,0.017241379,0
0,177704,30,243,4,4,467078,1172,1084,0.9,0.281159169,1,0.016460905,0.016460905,0
0,173705,10,113,2,2,467078,1172,1084,0.9,0.281159169,1,0.017699115,0.017699115,0
0,204019,5,82,0,2,467078,1172,1084,0.9,0.281159169,0,0,0.024390244,0
0,196993,2,35,1,0,583,1620,74,0,0.28111134,0,0.028571429,0,0
0,197164,1,17,0,0,583,1620,74,0,0.28111134,0,0,0,0
0,248857,1,135,0,0,583,1620,74,0,0.28111134,0,0,0,0
0,248859,4,77,0,3,583,1620,74,0,0.28111134,0,0,0.038961039,0
0,160272,34,642,11,2,176018,1357,268,0.2,0.280911253,5.5,0.017133956,0.003115265,0
0,257681,54,2095,77,7,270602,1307,93,0.1,0.280807451,11,0.036754177,0.003341289,0
0,257453,13,649,9,2,270602,1307,93,0.1,0.280807451,4.5,0.013867488,0.003081664,0
0,106196,15,319,5,8,270602,1307,93,0.1,0.280807451,0.625,0.015673981,0.02507837,0
0,257680,1,81,0,0,270602,1307,93,0.1,0.280807451,0,0,0,0
0,274165,8,265,3,2,57277,1551,48,0,0.280783411,1.5,0.011320755,0.00754717,0
0,178951,7,219,4,0,39226,1561,227,0.1,0.280716079,0,0.01826484,0,0
0,192086,0,105,0,0,39226,1561,227,0.1,0.280716079,0,0,0,0
0,153208,6,700,2,7,188749,1350,1990,1.5,0.28066426,0.285714286,0.002857143,0.01,0
0,130295,3,72,1,1,81721,1534,80,0.1,0.280499084,1,0.013888889,0.013888889,0
0,206801,1,117,4,0,278999,1301,160,0.1,0.280472718,0,0.034188034,0,0
0,248107,43,1173,42,5,258158,1314,341,0.3,0.280440605,8.4,0.035805627,0.004262575,0
0,243360,78,2556,39,6,258158,1314,341,0.3,0.280440605,6.5,0.015258216,0.002347418,0
0,250817,26,663,16,3,258158,1314,341,0.3,0.280440605,5.333333333,0.02413273,0.004524887,0
0,257677,20,357,11,3,258158,1314,341,0.3,0.280440605,3.666666667,0.030812325,0.008403361,0
0,191668,21,449,6,7,258158,1314,341,0.3,0.280440605,0.857142857,0.013363029,0.0155902,0
0,193389,9,263,5,2,258158,1314,341,0.3,0.280440605,2.5,0.019011407,0.007604563,0
0,248881,10,239,5,6,258158,1314,341,0.3,0.280440605,0.833333333,0.020920502,0.025104603,0
0,126514,19,428,4,5,258158,1314,341,0.3,0.280440605,0.8,0.009345794,0.011682243,0
0,257696,18,242,3,2,258158,1314,341,0.3,0.280440605,1.5,0.012396694,0.008264463,0
0,193771,8,150,1,5,258158,1314,341,0.3,0.280440605,0.2,0.006666667,0.033333333,0
0,126325,3,75,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,154454,2,27,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,154460,5,71,0,5,258158,1314,341,0.3,0.280440605,0,0,0.070422535,0
0,191659,1,48,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,193774,1,17,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,193776,5,65,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,193778,3,71,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,255123,4,56,0,0,258158,1314,341,0.3,0.280440605,0,0,0,0
0,257091,8,148,0,1,258158,1314,341,0.3,0.280440605,0,0,0.006756757,0
0,140651,16,186,12,1,252191,1317,549,0.4,0.280431614,12,0.064516129,0.005376344,0
0,104143,3,92,0,0,252191,1317,549,0.4,0.280431614,0,0,0,0
0,242645,1,111,0,0,252191,1317,549,0.4,0.280431614,0,0,0,0
0,279431,4,212,4,4,102316,1484,4,0,0.280404819,1,0.018867925,0.018867925,0
0,154907,7,120,6,1,109487,1386,81,0.1,0.280404014,6,0.05,0.008333333,0
0,198429,15,141,3,1,109487,1386,81,0.1,0.280404014,3,0.021276596,0.007092199,0
0,154172,1,49,0,0,109487,1386,81,0.1,0.280404014,0,0,0,0
0,160496,28,359,24,0,495404,1121,181,0.2,0.280337313,0,0.066852368,0,0
0,208982,12,213,12,1,495404,1121,181,0.2,0.280337313,12,0.056338028,0.004694836,0
0,125852,1,36,0,0,495404,1121,181,0.2,0.280337313,0,0,0,0
0,125289,7,129,4,4,181372,1354,12,0,0.280312382,1,0.031007752,0.031007752,0
0,279339,48,2916,82,2,677896,995,244,0.2,0.280281529,41,0.028120713,0.000685871,0
0,281212,32,1788,51,6,677896,995,244,0.2,0.280281529,8.5,0.02852349,0.003355705,0
0,277859,60,2431,48,11,677896,995,244,0.2,0.280281529,4.363636364,0.019744961,0.004524887,0
0,273979,27,1739,43,4,677896,995,244,0.2,0.280281529,10.75,0.024726855,0.002300173,0
0,282831,25,1194,41,3,677896,995,244,0.2,0.280281529,13.66666667,0.034338358,0.002512563,0
0,279503,14,1200,26,2,677896,995,244,0.2,0.280281529,13,0.021666667,0.001666667,0
0,285167,19,912,23,1,677896,995,244,0.2,0.280281529,23,0.025219298,0.001096491,0
0,287343,2,424,7,0,677896,995,244,0.2,0.280281529,0,0.016509434,0,0
0,277434,8,492,6,3,677896,995,244,0.2,0.280281529,2,0.012195122,0.006097561,0
0,231113,15,311,3,0,677896,995,244,0.2,0.280281529,0,0.009646302,0,0
0,277664,2,138,2,0,677896,995,244,0.2,0.280281529,0,0.014492754,0,0
0,231109,1,50,0,0,677896,995,244,0.2,0.280281529,0,0,0,0
0,231814,4,49,0,0,677896,995,244,0.2,0.280281529,0,0,0,0
0,142483,12,338,11,6,321585,1270,151,0.1,0.279902246,1.833333333,0.032544379,0.017751479,0
0,230290,2,127,4,0,23219,1571,30,0,0.279860949,0,0.031496063,0,0
0,161498,5,81,1,2,23219,1571,30,0,0.279860949,0.5,0.012345679,0.024691358,0
0,161335,3,82,0,0,23219,1571,30,0,0.279860949,0,0,0,0
0,161496,0,27,0,0,23219,1571,30,0,0.279860949,0,0,0,0
0,106498,3,48,0,0,3265,1618,526,0.3,0.279831566,0,0,0,0
0,208780,10,125,5,8,329957,1264,14,0,0.279814506,0.625,0.04,0.064,0
0,169965,48,1301,37,1,716142,973,428,0.4,0.279646007,37,0.028439662,0.00076864,0
0,225779,9,161,5,0,716142,973,428,0.4,0.279646007,0,0.031055901,0,0
0,125550,17,686,28,1,662109,1005,54,0.1,0.279530318,28,0.040816327,0.001457726,0
0,125347,14,281,19,6,662109,1005,54,0.1,0.279530318,3.166666667,0.067615658,0.021352313,0
0,124020,15,254,10,1,662109,1005,54,0.1,0.279530318,10,0.039370079,0.003937008,0
0,125130,10,179,7,2,662109,1005,54,0.1,0.279530318,3.5,0.039106145,0.011173184,0
0,127202,3,42,3,2,662109,1005,54,0.1,0.279530318,1.5,0.071428571,0.047619048,0
0,126676,3,62,2,3,662109,1005,54,0.1,0.279530318,0.666666667,0.032258065,0.048387097,0
1,150581,44,980,76,1,599037,1045,145,0.1,0.279396731,76,0.07755102,0.001020408,0
1,146903,40,598,58,1,599037,1045,145,0.1,0.279396731,58,0.096989967,0.001672241,1
1,147092,27,433,48,0,599037,1045,145,0.1,0.279396731,0,0.110854503,0,1
0,147162,31,393,9,17,599037,1045,145,0.1,0.279396731,0.529411765,0.022900763,0.043256997,0
0,147397,8,171,8,0,599037,1045,145,0.1,0.279396731,0,0.046783626,0,0
0,150787,16,157,3,10,599037,1045,145,0.1,0.279396731,0.3,0.01910828,0.063694268,0
0,150542,6,70,3,0,599037,1045,145,0.1,0.279396731,0,0.042857143,0,0
0,147784,5,76,2,2,599037,1045,145,0.1,0.279396731,1,0.026315789,0.026315789,0
0,143758,1,36,1,1,599037,1045,145,0.1,0.279396731,1,0.027777778,0.027777778,0
0,146897,0,27,0,0,599037,1045,145,0.1,0.279396731,0,0,0,0
0,146901,0,11,0,0,599037,1045,145,0.1,0.279396731,0,0,0,0
0,147783,0,7,0,0,599037,1045,145,0.1,0.279396731,0,0,0,0
0,150536,3,26,0,0,599037,1045,145,0.1,0.279396731,0,0,0,0
0,151548,2,34,0,1,599037,1045,145,0.1,0.279396731,0,0,0.029411765,0
0,129206,76,2512,62,8,296241,1288,169,0.1,0.279348606,7.75,0.024681529,0.003184713,0
0,230744,21,1112,6,0,296241,1288,169,0.1,0.279348606,0,0.005395683,0,0
0,188535,0,53,1,0,296241,1288,169,0.1,0.279348606,0,0.018867925,0,0
0,226461,9,248,2,0,15732,1588,468,0.3,0.279301796,0,0.008064516,0,0
0,295076,1,181,0,1,15732,1588,468,0.3,0.279301796,0,0,0.005524862,0
0,295079,0,75,0,0,15732,1588,468,0.3,0.279301796,0,0,0,0
0,295080,5,291,0,1,15732,1588,468,0.3,0.279301796,0,0,0.003436426,0
0,242222,44,2602,38,3,461312,1176,24,0,0.279261048,12.66666667,0.014604151,0.001152959,0
0,208474,11,154,9,9,356055,1245,112,0.1,0.279240405,1,0.058441558,0.058441558,0
0,230794,13,167,8,3,356055,1245,112,0.1,0.279240405,2.666666667,0.047904192,0.017964072,0
0,295687,6,420,1,1,356055,1245,112,0.1,0.279240405,1,0.002380952,0.002380952,0
0,113771,8,147,4,0,106787,1472,76,0.1,0.27910504,0,0.027210884,0,0
0,200162,17,209,2,6,106787,1472,76,0.1,0.27910504,0.333333333,0.009569378,0.028708134,0
0,144865,56,2825,36,6,320830,1270,84,0.1,0.279079934,6,0.012743363,0.002123894,0
0,115143,1,126,7,0,585650,1052,160,0.2,0.279022286,0,0.055555556,0,0
0,239988,9,196,2,4,29955,1566,88,0.1,0.278836036,0.5,0.010204082,0.020408163,0
0,264913,5,344,4,2,44645,1558,493,0.3,0.278794429,2,0.011627907,0.005813953,0
0,188065,3,58,0,0,44645,1558,493,0.3,0.278794429,0,0,0,0
0,190162,0,29,0,1,44645,1558,493,0.3,0.278794429,0,0,0.034482759,0
0,176440,7,90,2,0,100431,1491,105,0.1,0.278691258,0,0.022222222,0,0
